"security_id","company_name","outer_package_file_name","outer_package_sha256","nested_zip_file_name","nested_zip_sha256","inner_sequence","inner_relative_path","inner_file_name","inner_extension","uncompressed_size_bytes","compressed_size_bytes","is_instance_candidate","is_xsd","is_label_marker","is_presentation_marker","is_calculation_marker","is_definition_marker","inner_sha256","inner_status","inner_error"
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.05.16).zip","3E2B50525B6745E0B08C9A21FC5A2E1A2972DDF223F41DDEB3F577B8174BC7C9","7","entity00362441_2024-03-31_lab-en.xml","entity00362441_2024-03-31_lab-en.xml",".xml","3414548","118983","False","False","True","False","False","False","BE00B8240871235A44E933E8A7112B1AC152B6888D4A3FEB121C180B3C1BB9DD","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","1","entity00362441_2024-09-30.xbrl","entity00362441_2024-09-30.xbrl",".xbrl","3572138","136002","True","False","False","False","False","False","1E652DC924C0B31C91DEEAF9F66699CD8C41BEB88483509775C682C9B1EE07E4","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","2","entity00362441_2024-09-30.xsd","entity00362441_2024-09-30.xsd",".xsd","181998","11298","False","True","False","False","False","False","D183A780DA2EB030B75C3A775735B0A443E9F77BB566AD54625569CF185A4E03","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","3","entity00362441_2024-09-30_def.xml","entity00362441_2024-09-30_def.xml",".xml","2654261","95551","False","False","False","False","False","True","3AE4D4063FF259DDDF5305D470BBE81B58F6D1F8CA28C9C9FEBBCFFF31AF235D","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","4","entity00362441_2024-09-30_cal.xml","entity00362441_2024-09-30_cal.xml",".xml","139412","5951","False","False","False","False","True","False","9B2925602A1B5E0D9DD5902AC148D751334188BB2C2F71AB045501976AE0F033","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","5","entity00362441_2024-09-30_pre.xml","entity00362441_2024-09-30_pre.xml",".xml","1838581","78287","False","False","False","True","False","False","2DD155D1995131A7BF6BEA6082120FD76E2736CA1E8E8B64358B9DBDC6C7013B","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","6","entity00362441_2024-09-30_lab-ko.xml","entity00362441_2024-09-30_lab-ko.xml",".xml","1884561","86482","False","False","True","False","False","False","D1BDFAAECFD21CE69E8807B26E206339463BFC7BD28C5776DEA97D97CC1674D0","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2024.11.14).zip","C8582944C297314D0A32658A4229BD385603543BE780022D3B90BDF1C9D726DD","7","entity00362441_2024-09-30_lab-en.xml","entity00362441_2024-09-30_lab-en.xml",".xml","1918834","81524","False","False","True","False","False","False","505C3791C5600F916750A9E4EC08372BCC42C216826DBC88D53EFC662A3976B7","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2025.05.15).zip","F796BC10B42DBD760F49CBFF9487E410E1DA5B00B89B388EFD413773926DDC68","1","entity00362441_2025-03-31.xbrl","entity00362441_2025-03-31.xbrl",".xbrl","3799420","136912","True","False","False","False","False","False","83401D1647A12DC052A2AE1B9EB26A3936FAB13E1030867E2A9464FD76C68BDC","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2025.05.15).zip","F796BC10B42DBD760F49CBFF9487E410E1DA5B00B89B388EFD413773926DDC68","2","entity00362441_2025-03-31.xsd","entity00362441_2025-03-31.xsd",".xsd","180910","11250","False","True","False","False","False","False","E820B25E3F07D9C28F3851B4FAF3ACDF9A8AAAA348E1DA1EAF2C8D4E08587515","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2025.05.15).zip","F796BC10B42DBD760F49CBFF9487E410E1DA5B00B89B388EFD413773926DDC68","3","entity00362441_2025-03-31_def.xml","entity00362441_2025-03-31_def.xml",".xml","2610743","92401","False","False","False","False","False","True","5B177E01BC78FE9E3408C887966CAEE9F2054FCF0C98080152654AD5947F8A0F","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2025.05.15).zip","F796BC10B42DBD760F49CBFF9487E410E1DA5B00B89B388EFD413773926DDC68","4","entity00362441_2025-03-31_cal.xml","entity00362441_2025-03-31_cal.xml",".xml","132605","5885","False","False","False","False","True","False","66C290967CA2C438338228087A86DFB6DBAA01167E63A6B0446F09C5D7FFC79E","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2025.05.15).zip","F796BC10B42DBD760F49CBFF9487E410E1DA5B00B89B388EFD413773926DDC68","5","entity00362441_2025-03-31_pre.xml","entity00362441_2025-03-31_pre.xml",".xml","1827896","76909","False","False","False","True","False","False","1AD9955DEDE0B8D9E5848B0D69CF781E959195488D49D0E1B7CD141351BBDDA8","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2025.05.15).zip","F796BC10B42DBD760F49CBFF9487E410E1DA5B00B89B388EFD413773926DDC68","6","entity00362441_2025-03-31_lab-ko.xml","entity00362441_2025-03-31_lab-ko.xml",".xml","1874920","86914","False","False","True","False","False","False","529B375ACDDAE2EF0D6EFC564A6B7F60A462F8D08A166FF8897B2557F16DAB43","PASS",""
