security_id,market,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id
018260,KR,2017-09-25,90,90,0,0,0,90,708,SEASONED,23220304349.466667,23220304349.466667,23220304349.466667,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
064350,KR,2017-09-25,90,90,0,0,0,90,964,SEASONED,3692007046.088889,3692007046.088889,3692007046.088889,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
064400,KR,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30
079550,KR,2017-09-25,90,90,0,0,0,90,490,SEASONED,8548840229.011111,8548840229.011111,8548840229.011111,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
267260,KR,2017-09-25,90,90,0,0,0,90,97,SEASONED,10848438105.555555,10848438105.555555,10848438105.555555,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
298040,KR,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30
307950,KR,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30
ALAB,US,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30
ANET,US,2017-09-25,90,90,0,0,0,90,833,SEASONED,135342505.4488889,135342505.4488889,135342505.4488889,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
APH,US,2017-09-25,90,90,0,0,0,90,1192,SEASONED,85618449.64444445,85618449.64444445,85618449.64444445,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
ATI,US,2017-09-25,90,90,0,0,0,90,1192,SEASONED,35654314.68888889,35654314.68888889,35654314.68888889,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
ETN,US,2017-09-25,90,90,0,0,0,90,1192,SEASONED,179067271.14444444,179067271.14444444,179067271.14444444,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
GEV,US,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30
KTOS,US,2017-09-25,90,90,0,0,0,90,1192,SEASONED,20841609.7,20841609.7,20841609.7,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
SPCX,US,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30
TER,US,2017-09-25,90,90,0,0,0,90,1192,SEASONED,92129325.52222222,92129325.52222222,92129325.52222222,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30
010120,KR,2017-12-21,90,90,0,0,0,90,1225,SEASONED,3687134230.0,3687134230.0,3687134230.0,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
012450,KR,2017-12-21,90,90,0,0,0,90,1225,SEASONED,15692649451.522223,15692649451.522223,15692649451.522223,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
018260,KR,2017-12-21,90,90,0,0,0,90,765,SEASONED,22334404342.155556,22334404342.155556,22334404342.155556,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
064350,KR,2017-12-21,90,90,0,0,0,90,1021,SEASONED,2109813316.1111112,2109813316.1111112,2109813316.1111112,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
064400,KR,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31
079550,KR,2017-12-21,90,90,0,0,0,90,547,SEASONED,9191615872.277779,9191615872.277779,9191615872.277779,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
267260,KR,2017-12-21,90,90,0,0,0,90,154,SEASONED,6068057324.666667,6068057324.666667,6068057324.666667,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
298040,KR,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31
307950,KR,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31
ALAB,US,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31
ANET,US,2017-12-21,90,90,0,0,0,90,895,SEASONED,154580774.13511112,154580774.13511112,154580774.13511112,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
APH,US,2017-12-21,90,90,0,0,0,90,1254,SEASONED,97278970.65555556,97278970.65555556,97278970.65555556,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
ATI,US,2017-12-21,90,90,0,0,0,90,1254,SEASONED,51428752.733333334,51428752.733333334,51428752.733333334,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
ETN,US,2017-12-21,90,90,0,0,0,90,1254,SEASONED,179370269.23333332,179370269.23333332,179370269.23333332,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
GEV,US,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31
KTOS,US,2017-12-21,90,90,0,0,0,90,1254,SEASONED,23430507.51111111,23430507.51111111,23430507.51111111,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
SPCX,US,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31
TER,US,2017-12-21,90,90,0,0,0,90,1254,SEASONED,86621933.48888889,86621933.48888889,86621933.48888889,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31
010120,KR,2018-03-23,90,90,0,0,0,90,1285,SEASONED,5795715454.444445,5795715454.444445,5795715454.444445,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
012450,KR,2018-03-23,90,90,0,0,0,90,1285,SEASONED,13707652064.466667,13707652064.466667,13707652064.466667,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
018260,KR,2018-03-23,90,90,0,0,0,90,825,SEASONED,40994690215.53333,40994690215.53333,40994690215.53333,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
064350,KR,2018-03-23,90,90,0,0,0,90,1081,SEASONED,3898159253.888889,3898159253.888889,3898159253.888889,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
064400,KR,2018-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-03-23,2018-03-31,RC-2018-03-31
079550,KR,2018-03-23,90,90,0,0,0,90,607,SEASONED,9526144006.777779,9526144006.777779,9526144006.777779,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
267260,KR,2018-03-23,90,90,0,0,0,90,214,SEASONED,6438990902.222222,6438990902.222222,6438990902.222222,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
298040,KR,2018-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-03-23,2018-03-31,RC-2018-03-31
307950,KR,2018-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-03-23,2018-03-31,RC-2018-03-31
ALAB,US,2018-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-03-23,2018-03-31,RC-2018-03-31
ANET,US,2018-03-23,90,90,0,0,0,90,957,SEASONED,287911621.4968889,287911621.4968889,287911621.4968889,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
APH,US,2018-03-23,90,90,0,0,0,90,1316,SEASONED,118287739.46666667,118287739.46666667,118287739.46666667,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
ATI,US,2018-03-23,90,90,0,0,0,90,1316,SEASONED,50801052.155555554,50801052.155555554,50801052.155555554,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
ETN,US,2018-03-23,90,90,0,0,0,90,1316,SEASONED,212262509.33333334,212262509.33333334,212262509.33333334,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
GEV,US,2018-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-03-23,2018-03-31,RC-2018-03-31
KTOS,US,2018-03-23,90,90,0,0,0,90,1316,SEASONED,21285749.48888889,21285749.48888889,21285749.48888889,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
SPCX,US,2018-03-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-03-23,2018-03-31,RC-2018-03-31
TER,US,2018-03-23,90,90,0,0,0,90,1316,SEASONED,106532973.83333333,106532973.83333333,106532973.83333333,ZERO,v0.9-pilot,CALCULATED,2018-03-23,2018-03-31,RC-2018-03-31
010120,KR,2018-06-25,90,90,0,0,0,90,1346,SEASONED,10544612203.333334,10544612203.333334,10544612203.333334,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
012450,KR,2018-06-25,90,90,0,0,0,90,1346,SEASONED,16768320532.8,16768320532.8,16768320532.8,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
018260,KR,2018-06-25,90,90,0,0,0,90,886,SEASONED,32124217489.355556,32124217489.355556,32124217489.355556,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
064350,KR,2018-06-25,90,90,0,0,0,90,1142,SEASONED,138468708983.33334,138468708983.33334,138468708983.33334,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
064400,KR,2018-06-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-06-25,2018-06-30,RC-2018-06-30
079550,KR,2018-06-25,90,90,0,0,0,90,668,SEASONED,7728247271.666667,7728247271.666667,7728247271.666667,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
267260,KR,2018-06-25,90,90,0,0,0,90,275,SEASONED,10235765937.777779,10235765937.777779,10235765937.777779,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
298040,KR,2018-06-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-06-25,2018-06-30,RC-2018-06-30
307950,KR,2018-06-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-06-25,2018-06-30,RC-2018-06-30
ALAB,US,2018-06-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-06-25,2018-06-30,RC-2018-06-30
ANET,US,2018-06-25,90,90,0,0,0,90,1021,SEASONED,324092623.82755554,324092623.82755554,324092623.82755554,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
APH,US,2018-06-25,90,90,0,0,0,90,1380,SEASONED,107311386.05555555,107311386.05555555,107311386.05555555,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
ATI,US,2018-06-25,90,90,0,0,0,90,1380,SEASONED,47249081.04444444,47249081.04444444,47249081.04444444,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
ETN,US,2018-06-25,90,90,0,0,0,90,1380,SEASONED,226208542.91111112,226208542.91111112,226208542.91111112,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
GEV,US,2018-06-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-06-25,2018-06-30,RC-2018-06-30
KTOS,US,2018-06-25,90,90,0,0,0,90,1380,SEASONED,18653616.4,18653616.4,18653616.4,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
SPCX,US,2018-06-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-06-25,2018-06-30,RC-2018-06-30
TER,US,2018-06-25,90,90,0,0,0,90,1380,SEASONED,122606065.58888888,122606065.58888888,122606065.58888888,ZERO,v0.9-pilot,CALCULATED,2018-06-25,2018-06-30,RC-2018-06-30
010120,KR,2018-09-19,90,90,0,0,0,90,1407,SEASONED,9217499496.188889,9217499496.188889,9217499496.188889,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
012450,KR,2018-09-19,90,90,0,0,0,90,1407,SEASONED,13108946714.711111,13108946714.711111,13108946714.711111,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
018260,KR,2018-09-19,90,90,0,0,0,90,947,SEASONED,25105440299.255554,25105440299.255554,25105440299.255554,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
064350,KR,2018-09-19,90,90,0,0,0,90,1203,SEASONED,163173356868.33334,163173356868.33334,163173356868.33334,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
064400,KR,2018-09-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-09-19,2018-09-30,RC-2018-09-30
079550,KR,2018-09-19,90,90,0,0,0,90,729,SEASONED,6770316876.666667,6770316876.666667,6770316876.666667,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
267260,KR,2018-09-19,90,90,0,0,0,90,336,SEASONED,5911925644.444445,5911925644.444445,5911925644.444445,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
298040,KR,2018-09-19,90,48,0,0,0,48,48,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-09-19,2018-09-30,RC-2018-09-30
307950,KR,2018-09-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-09-19,2018-09-30,RC-2018-09-30
ALAB,US,2018-09-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-09-19,2018-09-30,RC-2018-09-30
ANET,US,2018-09-19,90,90,0,0,0,90,1081,SEASONED,269963260.4266667,269963260.4266667,269963260.4266667,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
APH,US,2018-09-19,90,90,0,0,0,90,1440,SEASONED,108593078.72222222,108593078.72222222,108593078.72222222,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
ATI,US,2018-09-19,90,90,0,0,0,90,1440,SEASONED,42596144.81111111,42596144.81111111,42596144.81111111,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
ETN,US,2018-09-19,90,90,0,0,0,90,1440,SEASONED,195358444.7111111,195358444.7111111,195358444.7111111,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
GEV,US,2018-09-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-09-19,2018-09-30,RC-2018-09-30
KTOS,US,2018-09-19,90,90,0,0,0,90,1440,SEASONED,13193825.788888888,13193825.788888888,13193825.788888888,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
SPCX,US,2018-09-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-09-19,2018-09-30,RC-2018-09-30
TER,US,2018-09-19,90,90,0,0,0,90,1440,SEASONED,100100215.84444444,100100215.84444444,100100215.84444444,ZERO,v0.9-pilot,CALCULATED,2018-09-19,2018-09-30,RC-2018-09-30
010120,KR,2018-12-19,90,90,0,0,0,90,1467,SEASONED,7086430368.411111,7086430368.411111,7086430368.411111,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
012450,KR,2018-12-19,90,90,0,0,0,90,1467,SEASONED,11077299568.866667,11077299568.866667,11077299568.866667,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
018260,KR,2018-12-19,90,90,0,0,0,90,1007,SEASONED,22937399521.011112,22937399521.011112,22937399521.011112,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
064350,KR,2018-12-19,90,90,0,0,0,90,1263,SEASONED,78770278985.55556,78770278985.55556,78770278985.55556,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
064400,KR,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31
079550,KR,2018-12-19,90,90,0,0,0,90,789,SEASONED,4438629839.444445,4438629839.444445,4438629839.444445,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
267260,KR,2018-12-19,90,90,0,0,0,90,396,SEASONED,3831797179.4444447,3831797179.4444447,3831797179.4444447,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
298040,KR,2018-12-19,90,90,0,0,0,90,108,SEASONED,3501402160.0,3501402160.0,3501402160.0,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
307950,KR,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31
ALAB,US,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31
ANET,US,2018-12-19,90,90,0,0,0,90,1144,SEASONED,282752525.6604445,282752525.6604445,282752525.6604445,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
APH,US,2018-12-19,90,90,0,0,0,90,1503,SEASONED,143986070.32222223,143986070.32222223,143986070.32222223,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
ATI,US,2018-12-19,90,90,0,0,0,90,1503,SEASONED,37738799.02222222,37738799.02222222,37738799.02222222,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
ETN,US,2018-12-19,90,90,0,0,0,90,1503,SEASONED,211217382.2222222,211217382.2222222,211217382.2222222,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
GEV,US,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31
KTOS,US,2018-12-19,90,90,0,0,0,90,1503,SEASONED,16128165.233333332,16128165.233333332,16128165.233333332,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
SPCX,US,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31
TER,US,2018-12-19,90,90,0,0,0,90,1503,SEASONED,92459444.05555555,92459444.05555555,92459444.05555555,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31
010120,KR,2019-03-19,90,90,0,0,0,90,1524,SEASONED,5853208109.444445,5853208109.444445,5853208109.444445,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
012450,KR,2019-03-19,90,90,0,0,0,90,1524,SEASONED,9520227934.444445,9520227934.444445,9520227934.444445,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
018260,KR,2019-03-19,90,90,0,0,0,90,1064,SEASONED,17973169721.6,17973169721.6,17973169721.6,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
064350,KR,2019-03-19,90,90,0,0,0,90,1320,SEASONED,43805529583.333336,43805529583.333336,43805529583.333336,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
064400,KR,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31
079550,KR,2019-03-19,90,90,0,0,0,90,846,SEASONED,5173286813.333333,5173286813.333333,5173286813.333333,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
267260,KR,2019-03-19,90,90,0,0,0,90,453,SEASONED,3415066306.6666665,3415066306.6666665,3415066306.6666665,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
298040,KR,2019-03-19,90,90,0,0,0,90,165,SEASONED,2483366626.111111,2483366626.111111,2483366626.111111,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
307950,KR,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31
ALAB,US,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31
ANET,US,2019-03-19,90,90,0,0,0,90,1197,SEASONED,213343387.07733336,213343387.07733336,213343387.07733336,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
APH,US,2019-03-19,90,90,0,0,0,90,1556,SEASONED,132014104.6,132014104.6,132014104.6,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
ATI,US,2019-03-19,90,90,0,0,0,90,1556,SEASONED,38470073.93333333,38470073.93333333,38470073.93333333,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
ETN,US,2019-03-19,90,90,0,0,0,90,1556,SEASONED,214094377.12222221,214094377.12222221,214094377.12222221,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
GEV,US,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31
KTOS,US,2019-03-19,90,90,0,0,0,90,1556,SEASONED,18204278.9,18204278.9,18204278.9,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
SPCX,US,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31
TER,US,2019-03-19,90,90,0,0,0,90,1556,SEASONED,89670594.06666666,89670594.06666666,89670594.06666666,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31
010120,KR,2019-06-21,90,90,0,0,0,90,1589,SEASONED,4752127230.555555,4752127230.555555,4752127230.555555,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
012450,KR,2019-06-21,90,90,0,0,0,90,1589,SEASONED,6620673491.111111,6620673491.111111,6620673491.111111,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
018260,KR,2019-06-21,90,90,0,0,0,90,1129,SEASONED,17559775509.377777,17559775509.377777,17559775509.377777,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
064350,KR,2019-06-21,90,90,0,0,0,90,1385,SEASONED,19588054995.0,19588054995.0,19588054995.0,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
064400,KR,2019-06-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30
079550,KR,2019-06-21,90,90,0,0,0,90,911,SEASONED,4173257575.5555553,4173257575.5555553,4173257575.5555553,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
267260,KR,2019-06-21,90,90,0,0,0,90,518,SEASONED,2092023740.5555556,2092023740.5555556,2092023740.5555556,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
298040,KR,2019-06-21,90,90,0,0,0,90,230,SEASONED,1711615832.7777777,1711615832.7777777,1711615832.7777777,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
307950,KR,2019-06-21,90,59,0,0,0,59,59,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30
ALAB,US,2019-06-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30
ANET,US,2019-06-21,90,90,0,0,0,90,1250,SEASONED,266570769.2835555,266570769.2835555,266570769.2835555,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
APH,US,2019-06-21,90,90,0,0,0,90,1609,SEASONED,128514040.7,128514040.7,128514040.7,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
ATI,US,2019-06-21,90,90,0,0,0,90,1609,SEASONED,41640028.92222222,41640028.92222222,41640028.92222222,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
